player_id,pass_ec_mean,pass_ec_std,xthreat_ec_mean,xthreat_ec_std,difference_ec_mean,difference_ec_std,player_team,player_minute,player_position,player_name
500267,0.3425484760730678,0.0678160353320909,0.0424865245280679,0.072426404045345,-0.3000619515449998,0.0890676999103287,Sevilla,952,defender,Loïc Badé
111133,0.3057595890969272,0.1551091858308323,0.1618484693747681,0.148616098649229,-0.1439111197221591,0.1808345316601219,Cádiz,722,midfielder,Darwin Machís
463784,0.326012737341819,0.1684946898004138,0.0004130935817093,0.0003423006379408,-0.3255996437601096,0.1681523891624729,Osasuna,215,defender,Jorge Herrando
76650,0.2786006155147515,0.0827778218322046,0.3464104001292307,0.2055304943103203,0.0678097846144792,0.2056800041794799,Atlético de Madrid,1561,striker,Antoine Griezmann
437549,0.2768217760787512,0.1050410449265557,0.2581845057294354,0.1715050309319478,-0.0186372703493158,0.158042657721204,Osasuna,1264,defender,Jesús Areso
445736,0.1339702595726549,0.0231696331562539,0.6437194593581438,0.0388605788460346,0.5097491997854888,0.0620302120022886,Almería,261,striker,Ibrahima Koné
119718,0.2390790495467807,0.0559674200673014,0.3927354049989153,0.2903268654899245,0.1536563554521345,0.2693157873201572,Atlético de Madrid,223,defender,Yannick Carrasco
88483,0.2766897693161024,0.0800697119189125,0.2831119963785157,0.1447455637931827,0.0064222270624133,0.1197691671133896,Real Madrid,1180,defender,Dani Carvajal
246301,0.338014863559295,0.0831372909926059,0.0859179987577112,0.2621816903611468,-0.2520968648015838,0.2539919126643244,Villarreal,981,defender,Jorge Cuenca
90801,0.3653083843675209,0.1047498923890582,0.0590112030294059,0.1118796259708991,-0.3062971813381149,0.1462170853501594,Granada CF,1665,defender,Ignasi Miquel
93721,0.2751722969337305,0.0769013563161227,0.4467998145449479,0.2726825785353408,0.1716275176112174,0.2587351189875603,Villarreal,1216,striker,Gerard Moreno
51952,0.3594917507956944,0.0742337590749611,0.0627178532888183,0.08201323515099,-0.2967738975068761,0.1025424451533432,Villarreal,1577,midfielder,Dani Parejo
224444,0.1725760105108729,0.0606363482549535,0.4638802573084859,0.2670369837990616,0.291304246797613,0.2622997745029993,Barcelona,804,striker,Ferran Torres
151883,0.218627899560602,0.045140758891629,0.0026953886824207,0.003051499249913,-0.2159325108781813,0.0441748957103036,Atlético de Madrid,651,defender,José Giménez
449931,0.4796131608774694,0.109500516851087,0.0580262234612475,0.0659926972691819,-0.421586937416222,0.1754333837726856,Real Sociedad,344,defender,Jon Pacheco
195457,0.2752345083767645,0.0692303453185903,0.319141636787997,0.2354866636974895,0.0439071284112325,0.2240314184203819,Almería,746,midfielder,Gonzalo Melero
58877,0.4263999944249958,0.0658768443173077,0.0586306914118109,0.1005205256831637,-0.3677693030131849,0.1228692600172857,Girona,1711,defender,Daley Blind
445087,0.3238887873884988,0.0887955392470811,0.0480796598486362,0.1307046048912702,-0.2758091275398625,0.1057520380174449,Barcelona,1021,defender,Ronald Araújo
