codigo	tipo	equipo	player	x	y	min	sec	period	partido	nombre_equipo	nombre_jugador	outcome	fase	tipo	end_x	end_y	extra
18	cambio_jugador_fuera	184	165682	38.1	14.7	85	17	2	2372222	Rayo Vallecano	Álvaro García	1	0	0	0	0	0
19	cambio_jugador_dentro	184	498444	38.1	14.7	85	17	2	2372222	Rayo Vallecano	Pep Chavarría	1	0	0	0	0	0
1	pase	184	89399	39.4	24.5	85	25	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	74.6	6.9	0
1	pase_fallado	184	94756	75.3	6.2	85	27	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	92	25.9	0
49	recuperacion_balon	1564	210977	9.3	75.7	85	29	2	2372222	Almería	Srdjan Babic	1	0	0	0	0	0
1	pase	1564	210977	9.3	75.7	85	29	2	2372222	Almería	Srdjan Babic	1	0	0	2.7	56	0
1	pase	1564	76611	2.7	56	85	31	2	2372222	Almería	Diego Mariño	1	0	0	13.1	57.9	0
1	pase	1564	469402	13.1	57.9	85	32	2	2372222	Almería	Edgar González	1	0	0	5.9	83.2	0
1	pase	1564	210977	8.3	83.3	85	35	2	2372222	Almería	Srdjan Babic	1	0	0	29.4	12.8	0
1	pase_fallado	1564	562720	28.8	13.4	85	41	2	2372222	Almería	Marc Pubill	0	0	0	30.3	13.4	0
74	bloqueo_pase	184	498444	70.8	93.5	85	41	2	2372222	Rayo Vallecano	Pep Chavarría	1	0	0	0	0	0
44	duelo_aereo	184	498444	71.4	90.6	85	42	2	2372222	Rayo Vallecano	Pep Chavarría	1	0	0	0	0	0
44	duelo_aereo	1564	562720	28.6	9.4	85	42	2	2372222	Almería	Marc Pubill	0	0	0	0	0	0
61	toco_balon	184	498444	71.8	92.6	85	42	2	2372222	Rayo Vallecano	Pep Chavarría	0	0	0	0	0	0
61	toco_balon	1564	562720	28.9	22.2	85	44	2	2372222	Almería	Marc Pubill	0	0	0	0	0	0
49	recuperacion_balon	184	434078	69.9	75.2	85	45	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	0	0	0
83	sin_identificar	1564	195457	31.2	26.1	85	48	2	2372222	Almería	Melero	0	0	0	0	0	0
61	toco_balon	184	434078	69.8	67.8	85	48	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	0	0	0
49	recuperacion_balon	1564	476412	29.8	37.3	85	49	2	2372222	Almería	Dion Lopy	1	0	0	0	0	0
1	pase	1564	476412	29.8	36.6	85	52	2	2372222	Almería	Dion Lopy	1	0	0	30.9	25.2	0
1	pase	1564	195457	31.2	24.1	85	54	2	2372222	Almería	Melero	1	0	0	30.6	9.7	0
1	pase_fallado	1564	562720	31.7	8.8	85	56	2	2372222	Almería	Marc Pubill	0	0	0	66.1	17.6	0
1	pase_fallado	184	77359	30.5	83.7	85	59	2	2372222	Rayo Vallecano	Florian Lejeune	0	0	0	33.5	90.3	0
44	duelo_aereo	1564	132161	66.6	12.3	86	1	2	2372222	Almería	Adri Embarba	1	0	0	0	0	0
44	duelo_aereo	184	178424	33.4	87.7	86	1	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	0	0	0	0
61	toco_balon	1564	132161	65.5	23.4	86	1	2	2372222	Almería	Adri Embarba	1	0	0	0	0	0
4	falta_recibida	184	178424	33.8	90.2	86	3	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	152	0	0	265
4	falta_cometida	1564	132161	66.2	9.8	86	3	2	2372222	Almería	Adri Embarba	0	0	152	0	0	265
1	pase_fallado	184	178424	28.3	91.7	86	36	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	0	86.2	37.3	0
49	recuperacion_balon	1564	76611	13.2	56.3	86	41	2	2372222	Almería	Diego Mariño	1	0	0	0	0	0
1	pase	1564	76611	12	61.2	86	41	2	2372222	Almería	Diego Mariño	1	0	0	22.5	31.6	0
1	pase	1564	469402	33.8	27.6	86	46	2	2372222	Almería	Edgar González	1	0	0	40.7	17.4	0
1	pase	1564	195457	40.7	17.4	86	47	2	2372222	Almería	Melero	1	0	0	36.3	28	0
1	pase	1564	469402	36.6	27.6	86	50	2	2372222	Almería	Edgar González	1	0	0	41.8	15.2	0
1	pase_fallado	1564	195457	45.4	14.7	86	53	2	2372222	Almería	Melero	0	0	0	54.4	31.3	0
8	pase_cortado	184	587592	42	75	86	54	2	2372222	Rayo Vallecano	Diego Méndez	1	0	0	0	0	0
4	falta_recibida	1564	476412	47.6	29.5	86	57	2	2372222	Almería	Dion Lopy	1	0	152	0	0	0
4	falta_cometida	184	587592	52.4	70.5	86	57	2	2372222	Rayo Vallecano	Diego Méndez	0	0	152	0	0	0
1	pase	1564	469402	48	25.5	87	3	2	2372222	Almería	Edgar González	1	0	0	62.5	6.8	0
1	pase	1564	195457	65.6	8.3	87	7	2	2372222	Almería	Melero	1	0	0	70.9	27	0
50	me_roban_balon	1564	132161	72.8	28.6	87	8	2	2372222	Almería	Adri Embarba	0	0	0	0	0	0
7	entrada	184	441175	27.2	71.4	87	10	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	0	0	0
61	toco_balon	1564	132161	75.7	24.9	87	10	2	2372222	Almería	Adri Embarba	1	0	0	0	0	0
1	pase	1564	493344	82.3	14.7	87	12	2	2372222	Almería	Sergio Arribas	1	0	0	82.8	5.9	0
1	pase_fallado	1564	562720	83	5.3	87	14	2	2372222	Almería	Marc Pubill	0	0	0	96.8	89.1	0
49	recuperacion_balon	184	97624	6.6	14.9	87	18	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	0	0	0
1	pase	184	97624	6.6	11.8	87	18	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	37.2	14.9	0
1	pase_fallado	184	48847	39.2	14.7	87	21	2	2372222	Rayo Vallecano	Radamel Falcao	0	0	0	61.1	29.3	0
49	recuperacion_balon	1564	469402	39	65.8	87	23	2	2372222	Almería	Edgar González	1	0	0	0	0	0
1	pase	1564	469402	39.5	30.3	87	30	2	2372222	Almería	Edgar González	1	0	0	48.1	26.5	0
1	pase	1564	493344	54.5	16.4	87	35	2	2372222	Almería	Sergio Arribas	1	0	0	58.3	29.1	0
4	falta_recibida	1564	476412	60.4	37.2	87	38	2	2372222	Almería	Dion Lopy	1	0	152	0	0	265
4	falta_cometida	184	48847	39.6	62.8	87	38	2	2372222	Rayo Vallecano	Radamel Falcao	0	0	152	0	0	265
1	pase	1564	493344	62.9	45.1	87	52	2	2372222	Almería	Sergio Arribas	1	0	0	67.9	27.6	0
1	pase	1564	132161	69	27.1	87	54	2	2372222	Almería	Adri Embarba	1	0	0	74.5	10.4	0
1	pase	1564	562720	74.5	10.4	87	56	2	2372222	Almería	Marc Pubill	1	0	0	68.1	23.4	0
1	pase_fallado	1564	132161	69.8	21.2	87	58	2	2372222	Almería	Adri Embarba	0	0	0	101.3	71.2	0
5	balon_fuera	184	498444	0	30.4	88	1	2	2372222	Rayo Vallecano	Pep Chavarría	1	0	346	0	0	0
5	balon_fuera	1564	132161	100	69.6	88	1	2	2372222	Almería	Adri Embarba	0	0	346	0	0	0
1	pase_fallado	184	94878	4.6	48.4	88	26	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	0	62.4	23.4	0
1	pase_fallado	1564	195457	41.6	80	88	31	2	2372222	Almería	Melero	0	0	0	46.3	102	0
5	balon_fuera	184	48847	54.2	0	88	33	2	2372222	Rayo Vallecano	Radamel Falcao	1	0	347	0	0	0
5	balon_fuera	1564	195457	45.8	100	88	33	2	2372222	Almería	Melero	0	0	347	0	0	0
1	pase	184	97624	56.5	0	88	40	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	67.2	26.1	0
1	pase_fallado	184	434078	67.6	27.2	88	42	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	93.7	17	0
49	recuperacion_balon	1564	220871	7.1	81.8	88	46	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
83	sin_identificar	184	94756	86.5	16.7	88	47	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	0	0	0
1	pase	1564	220871	11.5	83.3	88	49	2	2372222	Almería	Sergio Akieme	1	0	0	30.5	84.5	0
1	pase	1564	195457	30.5	84.5	88	50	2	2372222	Almería	Melero	1	0	0	32.2	64.5	0
1	pase	1564	476412	33.7	58.5	88	53	2	2372222	Almería	Dion Lopy	1	0	0	46.6	6.5	0
1	pase	1564	562720	46.7	6.7	88	57	2	2372222	Almería	Marc Pubill	1	0	0	44.5	15	0
1	pase	1564	132161	60.7	22.4	89	1	2	2372222	Almería	Adri Embarba	1	0	0	58.3	31.6	0
1	pase_fallado	1564	476412	60.3	30.7	89	4	2	2372222	Almería	Dion Lopy	0	0	0	74.1	101.7	0
5	balon_fuera	184	48847	26.2	0	89	7	2	2372222	Rayo Vallecano	Radamel Falcao	1	0	347	0	0	0
5	balon_fuera	1564	476412	73.8	100	89	7	2	2372222	Almería	Dion Lopy	0	0	347	0	0	0
1	pase_fallado	184	97624	31	0	89	25	2	2372222	Rayo Vallecano	Iván Balliu	0	0	0	39.4	27.5	0
8	pase_cortado	1564	493344	60.6	62.8	89	26	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
1	pase	184	498444	45	44.2	89	28	2	2372222	Rayo Vallecano	Pep Chavarría	1	0	0	34.9	69.2	0
1	pase	184	178424	34.8	71	89	30	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	43.7	86.4	0
61	toco_balon	184	498444	75.5	91.9	89	35	2	2372222	Rayo Vallecano	Pep Chavarría	0	0	0	0	0	0
49	recuperacion_balon	1564	562720	21.7	12	89	38	2	2372222	Almería	Marc Pubill	1	0	0	0	0	0
1	pase	1564	562720	19.8	21.5	89	40	2	2372222	Almería	Marc Pubill	1	0	0	14.2	30.3	0
1	pase	1564	469402	14.2	30.4	89	41	2	2372222	Almería	Edgar González	1	0	0	24.4	33.9	0
1	pase	1564	476412	31.5	60.2	89	46	2	2372222	Almería	Dion Lopy	1	0	0	37.1	89.9	0
4	falta_recibida	1564	432838	41.3	88.8	89	49	2	2372222	Almería	Luis Suárez	1	0	152	0	0	0
4	falta_cometida	184	97624	58.7	11.2	89	49	2	2372222	Rayo Vallecano	Iván Balliu	0	0	152	0	0	0
1	pase	1564	220871	45.6	89.4	90	5	2	2372222	Almería	Sergio Akieme	1	0	0	51.4	41.9	0
1	pase	1564	469402	51.6	40	90	8	2	2372222	Almería	Edgar González	1	0	0	59.9	10.7	0
1	pase	1564	562720	59.9	10.7	90	11	2	2372222	Almería	Marc Pubill	1	0	0	54	30.6	0
1	pase	1564	469402	54	30.6	90	13	2	2372222	Almería	Edgar González	1	0	0	54	54	0
1	pase_fallado	1564	210977	55.5	60.9	90	17	2	2372222	Almería	Srdjan Babic	0	0	0	70.3	87.4	0
8	pase_cortado	184	94756	35.4	11.6	90	18	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	0	0	0
83	sin_identificar	184	48847	41.2	10.5	90	21	2	2372222	Rayo Vallecano	Radamel Falcao	0	0	0	0	0	0
45	regate_recibido	184	94756	40.3	9.6	90	22	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	0	0	0
3	regate_conseguido	1564	195457	59.7	90.4	90	22	2	2372222	Almería	Melero	1	0	0	0	0	0
1	pase	1564	195457	60.9	91.2	90	23	2	2372222	Almería	Melero	1	0	0	69.4	92.4	0
1	pase_fallado	1564	220871	71.4	92.6	90	26	2	2372222	Almería	Sergio Akieme	0	0	0	81.8	57.5	0
12	despeje	184	77359	19	47.5	90	28	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	48	56.9	0
1	pase	1564	469402	52.5	40.9	90	31	2	2372222	Almería	Edgar González	1	0	0	59.6	24.4	0
1	pase	1564	562720	59.6	24.3	90	33	2	2372222	Almería	Marc Pubill	1	0	0	67.9	13.1	0
1	pase	1564	132161	64.7	27	90	37	2	2372222	Almería	Adri Embarba	1	0	0	63.6	39.5	0
1	pase	1564	476412	65.4	37.3	90	40	2	2372222	Almería	Dion Lopy	1	0	0	65.2	26.4	0
1	pase	1564	493344	67.7	26.1	90	43	2	2372222	Almería	Sergio Arribas	1	0	0	82.4	4.7	0
1	pase	1564	562720	82.4	4.7	90	46	2	2372222	Almería	Marc Pubill	1	0	0	91	41.5	0
13	ocasion_fuera	1564	432838	91	41.5	90	47	2	2372222	Almería	Luis Suárez	1	22	0	0	0	0
49	recuperacion_balon	184	97624	3.3	12	90	52	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	0	0	0
1	pase_fallado	184	97624	2.8	7.8	90	52	2	2372222	Rayo Vallecano	Iván Balliu	0	0	0	38.4	5.6	0
1	pase_fallado	1564	210977	65.5	96.3	90	54	2	2372222	Almería	Srdjan Babic	0	0	0	78.9	100.7	0
5	balon_fuera	184	97624	23.5	0	90	57	2	2372222	Rayo Vallecano	Iván Balliu	1	0	347	0	0	0
5	balon_fuera	1564	210977	76.5	100	90	57	2	2372222	Almería	Srdjan Babic	0	0	347	0	0	0
1	pase_fallado	184	97624	30.2	0	91	15	2	2372222	Rayo Vallecano	Iván Balliu	0	0	0	42	10.1	0
1	pase	1564	220871	60.5	90.5	91	16	2	2372222	Almería	Sergio Akieme	1	0	0	67	90.9	0
49	recuperacion_balon	1564	539673	67	90.9	91	16	2	2372222	Almería	Marko Milovanovic	1	0	0	0	0	0
1	pase	1564	539673	67	90.9	91	18	2	2372222	Almería	Marko Milovanovic	1	0	0	70.2	80	0
61	toco_balon	1564	493344	70.2	80	91	18	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
1	pase	1564	432838	72.6	59.4	91	21	2	2372222	Almería	Luis Suárez	1	0	0	66.2	28.9	0
1	pase	1564	562720	66.3	28.2	91	24	2	2372222	Almería	Marc Pubill	1	0	0	70	37.7	0
3	regate_fallado	1564	132161	69.9	39.2	91	25	2	2372222	Almería	Adri Embarba	0	0	0	0	0	0
7	entrada	184	587592	30.1	60.8	91	25	2	2372222	Rayo Vallecano	Diego Méndez	1	0	0	0	0	0
49	recuperacion_balon	184	587592	32.8	57.4	91	26	2	2372222	Rayo Vallecano	Diego Méndez	1	0	0	0	0	0
1	pase	184	587592	32.8	57.4	91	26	2	2372222	Rayo Vallecano	Diego Méndez	1	0	0	39.7	61.6	0
1	pase	184	434078	58.4	66.9	91	34	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	65.1	22.5	0
1	pase	184	94756	64.6	9.8	91	38	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	58.5	14.1	0
1	pase	184	97624	59.9	14.5	91	39	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	66.2	7.4	0
1	pase	184	94756	79	5.6	91	43	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	70.5	24.5	0
1	pase_fallado	184	434078	70.4	24.5	91	44	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	73.2	32.1	0
49	recuperacion_balon	1564	210977	28.7	67.2	91	46	2	2372222	Almería	Srdjan Babic	1	0	0	0	0	0
1	pase	1564	210977	28.7	67.2	91	46	2	2372222	Almería	Srdjan Babic	1	0	0	37.2	62	0
1	pase	1564	493344	37.2	62	91	47	2	2372222	Almería	Sergio Arribas	1	0	0	33	63	0
1	pase	1564	210977	29.2	65.4	91	50	2	2372222	Almería	Srdjan Babic	1	0	0	28.1	22.7	0
1	pase	1564	562720	28.1	22.7	91	53	2	2372222	Almería	Marc Pubill	1	0	0	27.6	27.1	0
1	pase	1564	469402	28.8	28.2	91	55	2	2372222	Almería	Edgar González	1	0	0	38.6	38.5	0
1	pase	1564	476412	37.3	40.1	91	59	2	2372222	Almería	Dion Lopy	1	0	0	40.2	60.8	0
1	pase	1564	195457	48.5	51.6	92	4	2	2372222	Almería	Melero	1	0	0	42.2	31.8	0
1	pase	1564	469402	42.2	31.6	92	6	2	2372222	Almería	Edgar González	1	0	0	56.7	4.7	0
1	pase	1564	562720	57.5	5	92	9	2	2372222	Almería	Marc Pubill	1	0	0	61.6	23.7	0
1	pase_fallado	1564	195457	63.1	24.1	92	11	2	2372222	Almería	Melero	0	0	0	70.2	24.9	0
8	pase_cortado	184	178424	33	80.8	92	13	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
61	toco_balon	1564	195457	64.2	26.1	92	13	2	2372222	Almería	Melero	0	0	0	0	0	0
49	recuperacion_balon	184	178424	33.1	75.4	92	14	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
1	pase	184	178424	40.5	68.3	92	16	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	36.3	50	0
3	regate_conseguido	184	94756	54.8	44.3	92	20	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	0	0	0
45	regate_recibido	1564	476412	45.2	55.7	92	20	2	2372222	Almería	Dion Lopy	0	0	0	0	0	0
4	falta_recibida	184	94756	60.8	44	92	22	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	152	0	0	0
4	falta_cometida	1564	220871	39.2	56	92	22	2	2372222	Almería	Sergio Akieme	0	0	152	0	0	0
1	pase	184	441175	63	40.4	92	59	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	60	22.8	0
4	falta_recibida	184	434078	59.4	23.6	93	5	2	2372222	Rayo Vallecano	Isi Palazón	1	0	152	0	0	265
4	falta_cometida	1564	432838	40.6	76.4	93	5	2	2372222	Almería	Luis Suárez	0	0	152	0	0	265
1	pase	184	89399	64.6	22.3	93	42	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	66.9	6.7	0
4	falta_recibida	184	97624	63.8	4.8	93	45	2	2372222	Rayo Vallecano	Iván Balliu	1	0	152	0	0	265
4	falta_cometida	1564	432838	36.2	95.2	93	45	2	2372222	Almería	Luis Suárez	0	0	152	0	0	265
1	pase	184	97624	58.7	7.1	94	9	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	41.2	19.6	0
1	pase	184	89399	38.8	25.2	94	10	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	15.8	48	0
1	pase_fallado	184	94878	14.7	48.7	94	13	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	0	68.8	36.6	0
1	pase_fallado	1564	210977	37.1	69.3	94	16	2	2372222	Almería	Srdjan Babic	0	0	0	52.5	54.8	0
44	duelo_aereo	184	587592	46.2	42.2	94	18	2	2372222	Rayo Vallecano	Diego Méndez	1	0	0	0	0	0
44	duelo_aereo	1564	132161	53.8	57.8	94	18	2	2372222	Almería	Adri Embarba	0	0	0	0	0	0
1	pase	184	587592	44.7	40.6	94	18	2	2372222	Rayo Vallecano	Diego Méndez	1	0	0	56.6	58.8	0
1	pase_fallado	184	498444	56.9	56.9	94	20	2	2372222	Rayo Vallecano	Pep Chavarría	0	0	0	66.9	44	0
49	recuperacion_balon	1564	210977	34.7	61.1	94	22	2	2372222	Almería	Srdjan Babic	1	0	0	0	0	0
1	pase	1564	210977	34.7	61.1	94	22	2	2372222	Almería	Srdjan Babic	1	0	0	32.9	29.7	0
1	pase	1564	469402	35.6	25	94	29	2	2372222	Almería	Edgar González	1	0	0	33.9	53.9	0
1	pase	1564	210977	35.9	60.2	94	34	2	2372222	Almería	Srdjan Babic	1	0	0	63.7	9.4	0
1	pase	1564	493344	65.1	10.1	94	40	2	2372222	Almería	Sergio Arribas	1	0	0	69.2	19.8	0
1	pase	1564	132161	69.2	19.8	94	41	2	2372222	Almería	Adri Embarba	1	0	0	65.3	9.8	0
1	pase_fallado	1564	493344	71.4	12.3	94	44	2	2372222	Almería	Sergio Arribas	0	0	0	101	32.2	0
5	balon_fuera	184	441175	0	65	94	48	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	346	0	0	0
5	balon_fuera	1564	493344	100	35	94	48	2	2372222	Almería	Sergio Arribas	0	0	346	0	0	0
